Departure Airport Name,Departure Airport Code,Arrival Airport Name,Arrival Airport Code,DepartureTime,ArrivalTime,Flight_duration,TotalStops,Price,AvailableSeats,FlightNumber
Luik,LGG,Malaga,AGP,2023-05-22 06:00,2023-05-22 10:50,4u 50m,,134.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-22 06:05,2023-05-22 09:10,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-22 12:40,2023-05-22 15:45,3u 5m,,209.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-22 16:45,2023-05-22 19:55,3u 10m,,134.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-23 06:15,2023-05-23 09:20,3u 5m,,109.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-23 14:15,2023-05-23 17:20,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-24 06:05,2023-05-24 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-24 06:30,2023-05-24 09:40,3u 10m,,159.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-05-25 06:25,2023-05-25 09:35,3u 10m,,194.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-21 06:20,2023-05-21 09:25,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-21 08:30,2023-05-21 11:35,3u 5m,,174.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-21 14:30,2023-05-21 17:40,3u 10m,,134.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-21 15:25,2023-05-21 18:30,3u 5m,,129.99,10,1013
Luik,LGG,Malaga,AGP,2023-05-22 06:00,2023-05-22 10:50,4u 50m,,134.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-22 06:05,2023-05-22 09:10,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-22 12:40,2023-05-22 15:45,3u 5m,,209.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-22 16:45,2023-05-22 19:55,3u 10m,,134.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-23 06:15,2023-05-23 09:20,3u 5m,,109.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-23 14:15,2023-05-23 17:20,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-24 06:05,2023-05-24 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-24 06:30,2023-05-24 09:40,3u 10m,,159.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-05-25 06:25,2023-05-25 09:35,3u 10m,,194.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Luik,LGG,Malaga,AGP,2023-05-22 06:00,2023-05-22 10:50,4u 50m,,134.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-22 06:05,2023-05-22 09:10,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-22 12:40,2023-05-22 15:45,3u 5m,,209.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-22 16:45,2023-05-22 19:55,3u 10m,,134.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-23 06:15,2023-05-23 09:20,3u 5m,,109.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-23 14:15,2023-05-23 17:20,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-24 06:05,2023-05-24 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-24 06:30,2023-05-24 09:40,3u 10m,,159.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-05-25 06:25,2023-05-25 09:35,3u 10m,,194.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-23 06:15,2023-05-23 09:20,3u 5m,,109.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-23 14:15,2023-05-23 17:20,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-24 06:05,2023-05-24 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-24 06:30,2023-05-24 09:40,3u 10m,,159.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-05-25 06:25,2023-05-25 09:35,3u 10m,,194.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-24 06:05,2023-05-24 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-24 06:30,2023-05-24 09:40,3u 10m,,159.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-05-25 06:25,2023-05-25 09:35,3u 10m,,194.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-25 06:25,2023-05-25 09:35,3u 10m,,194.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-26 06:00,2023-05-26 10:50,4u 50m,,154.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-26 06:00,2023-05-26 09:05,3u 5m,,239.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-26 06:30,2023-05-26 09:35,3u 5m,,299.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-05-26 17:10,2023-05-26 20:20,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Brussel,BRU,Malaga,AGP,2023-05-27 06:00,2023-05-27 09:05,3u 5m,,219.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-27 06:50,2023-05-27 10:00,3u 10m,,219.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-05-27 13:35,2023-05-27 16:40,3u 5m,,209.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Brussel,BRU,Malaga,AGP,2023-06-02 06:00,2023-06-02 09:05,3u 5m,,179.99,10,1011
Luik,LGG,Malaga,AGP,2023-06-02 06:00,2023-06-02 10:50,4u 50m,,159.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-06-02 06:30,2023-06-02 09:35,3u 5m,,119.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-02 17:10,2023-06-02 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-28 06:20,2023-05-28 09:25,3u 5m,,149.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-28 08:30,2023-05-28 11:35,3u 5m,,179.99,8,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-28 14:30,2023-05-28 17:40,3u 10m,,149.99,10,1071
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Brussel,BRU,Malaga,AGP,2023-06-02 06:00,2023-06-02 09:05,3u 5m,,179.99,10,1011
Luik,LGG,Malaga,AGP,2023-06-02 06:00,2023-06-02 10:50,4u 50m,,159.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-06-02 06:30,2023-06-02 09:35,3u 5m,,119.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-02 17:10,2023-06-02 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-03 06:00,2023-06-03 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-03 06:50,2023-06-03 10:00,3u 10m,,189.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-03 13:35,2023-06-03 16:40,3u 5m,,129.99,10,1003
Luik,LGG,Malaga,AGP,2023-05-29 06:00,2023-05-29 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-05-29 06:05,2023-05-29 09:10,3u 5m,,154.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-29 12:40,2023-05-29 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-05-29 16:45,2023-05-29 19:55,3u 10m,,139.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Brussel,BRU,Malaga,AGP,2023-06-02 06:00,2023-06-02 09:05,3u 5m,,179.99,10,1011
Luik,LGG,Malaga,AGP,2023-06-02 06:00,2023-06-02 10:50,4u 50m,,159.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-06-02 06:30,2023-06-02 09:35,3u 5m,,119.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-02 17:10,2023-06-02 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-03 06:00,2023-06-03 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-03 06:50,2023-06-03 10:00,3u 10m,,189.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-03 13:35,2023-06-03 16:40,3u 5m,,129.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-04 06:20,2023-06-04 09:25,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-04 08:30,2023-06-04 11:35,3u 5m,,104.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-04 14:30,2023-06-04 17:40,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-30 06:15,2023-05-30 09:20,3u 5m,,129.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-05-30 14:15,2023-05-30 17:20,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Luik,LGG,Malaga,AGP,2023-06-02 06:00,2023-06-02 10:50,4u 50m,,159.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-02 06:00,2023-06-02 09:05,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-02 06:30,2023-06-02 09:35,3u 5m,,119.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-02 17:10,2023-06-02 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-03 06:00,2023-06-03 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-03 06:50,2023-06-03 10:00,3u 10m,,189.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-03 13:35,2023-06-03 16:40,3u 5m,,129.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-04 06:20,2023-06-04 09:25,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-04 08:30,2023-06-04 11:35,3u 5m,,104.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-04 14:30,2023-06-04 17:40,3u 10m,,154.99,10,1071
Luik,LGG,Malaga,AGP,2023-06-05 06:00,2023-06-05 10:50,4u 50m,,139.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-05 06:05,2023-06-05 09:10,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-05 12:40,2023-06-05 15:45,3u 5m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-05 16:45,2023-06-05 19:55,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-05-31 06:05,2023-05-31 09:10,3u 5m,,164.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-05-31 06:30,2023-05-31 09:40,3u 10m,,199.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Luik,LGG,Malaga,AGP,2023-06-02 06:00,2023-06-02 10:50,4u 50m,,159.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-02 06:00,2023-06-02 09:05,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-02 06:30,2023-06-02 09:35,3u 5m,,119.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-02 17:10,2023-06-02 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-03 06:00,2023-06-03 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-03 06:50,2023-06-03 10:00,3u 10m,,189.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-03 13:35,2023-06-03 16:40,3u 5m,,129.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-04 06:20,2023-06-04 09:25,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-04 08:30,2023-06-04 11:35,3u 5m,,104.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-04 14:30,2023-06-04 17:40,3u 10m,,154.99,10,1071
Luik,LGG,Malaga,AGP,2023-06-05 06:00,2023-06-05 10:50,4u 50m,,139.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-05 06:05,2023-06-05 09:10,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-05 12:40,2023-06-05 15:45,3u 5m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-05 16:45,2023-06-05 19:55,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-06 06:15,2023-06-06 09:20,3u 5m,,159.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-06 14:15,2023-06-06 17:20,3u 5m,,109.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-01 06:25,2023-06-01 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-01 08:05,2023-06-01 11:10,3u 5m,,214.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-01 14:55,2023-06-01 18:00,3u 5m,,179.99,10,1027
Luik,LGG,Malaga,AGP,2023-06-02 06:00,2023-06-02 10:50,4u 50m,,159.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-02 06:00,2023-06-02 09:05,3u 5m,,179.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-02 06:30,2023-06-02 09:35,3u 5m,,119.99,10,1003
