departure_airport_name,departure_airport_code,destination_airport_name,destination_airport_code,price,departure_date,flight_duration,date_scraped
Brussel,BRU,Rhodos,RHO,2023-06-16 06:00,2023-06-16 11:00,4u 0m,,269.99,10,2341
Brussel,BRU,Rhodos,RHO,2023-06-17 14:15,2023-06-17 19:15,4u 0m,,164.99,10,2341
Brugge-Oostende,OST,Rhodos,RHO,2023-06-17 14:30,2023-06-17 19:40,4u 10m,,164.99,10,2371
Luik,LGG,Rhodos,RHO,2023-06-18 12:45,2023-06-18 17:35,3u 50m,,189.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-06-18 14:15,2023-06-18 19:15,4u 0m,,159.99,10,2341
Brussel,BRU,Corfu,CFU,2023-06-12 06:00,2023-06-12 10:05,3u 5m,,199.99,10,2191
Brussel,BRU,Corfu,CFU,2023-06-13 06:00,2023-06-13 12:10,5u 10m,,174.99,10,2161
Brussel,BRU,Corfu,CFU,2023-06-16 14:30,2023-06-16 20:35,5u 5m,,199.99,10,2161
Brussel,BRU,Corfu,CFU,2023-06-18 06:40,2023-06-18 10:45,3u 5m,,199.99,10,2191
Luik,LGG,Alicante,ALC,2023-06-19 06:00,2023-06-19 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-19 06:05,2023-06-19 08:50,2u 45m,,169.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-20 06:00,2023-06-20 08:50,2u 50m,,159.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-20 06:15,2023-06-20 09:00,2u 45m,,134.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-20 07:30,2023-06-20 10:10,2u 40m,,209.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-21 06:00,2023-06-21 08:50,2u 50m,,139.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-21 06:05,2023-06-21 08:50,2u 45m,,139.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-21 06:30,2023-06-21 09:10,2u 40m,,149.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-21 06:30,2023-06-21 09:15,2u 45m,,124.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-22 06:05,2023-06-22 08:50,2u 45m,,134.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-22 07:00,2023-06-22 09:50,2u 50m,,144.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-22 15:30,2023-06-22 18:10,2u 40m,,154.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-23 06:00,2023-06-23 08:45,2u 45m,,149.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-23 06:05,2023-06-23 08:50,2u 45m,,149.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-23 07:00,2023-06-23 09:50,2u 50m,,144.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-06-24 06:00,2023-06-24 08:50,2u 50m,,239.99,10,1187
Brussel,BRU,Alicante,ALC,2023-06-24 06:00,2023-06-24 08:45,2u 45m,,184.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-25 06:00,2023-06-25 08:50,2u 50m,,149.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-25 06:10,2023-06-25 08:55,2u 45m,,149.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-25 15:55,2023-06-25 18:35,2u 40m,,159.99,10,1103
Brussel,BRU,Ibiza,IBZ,2023-06-19 08:35,2023-06-19 11:20,2u 45m,,159.99,10,1331
Brugge-Oostende,OST,Ibiza,IBZ,2023-06-19 16:30,2023-06-19 19:15,2u 45m,,99.99,10,1341
Brussel,BRU,Ibiza,IBZ,2023-06-20 15:30,2023-06-20 19:40,4u 10m,,109.99,10,1417
Brussel,BRU,Ibiza,IBZ,2023-06-22 06:05,2023-06-22 08:50,2u 45m,,299.99,10,1331
Brussel,BRU,Ibiza,IBZ,2023-06-23 06:30,2023-06-23 09:15,2u 45m,,159.99,10,1331
Brugge-Oostende,OST,Ibiza,IBZ,2023-06-23 15:30,2023-06-23 19:40,4u 10m,,109.99,10,1451
Brussel,BRU,Ibiza,IBZ,2023-06-24 16:00,2023-06-24 18:45,2u 45m,,119.99,10,1331
Brussel,BRU,Ibiza,IBZ,2023-06-25 17:15,2023-06-25 21:25,4u 10m,,114.99,10,1371
Luik,LGG,Malaga,AGP,2023-06-19 06:00,2023-06-19 10:50,4u 50m,,139.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-19 06:05,2023-06-19 09:10,3u 5m,,194.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-19 12:40,2023-06-19 15:45,3u 5m,,164.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-19 16:45,2023-06-19 19:55,3u 10m,,159.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-20 06:15,2023-06-20 09:20,3u 5m,,159.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-20 14:15,2023-06-20 17:20,3u 5m,,159.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-21 06:05,2023-06-21 09:10,3u 5m,,149.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-21 06:30,2023-06-21 09:40,3u 10m,,224.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-22 06:25,2023-06-22 09:35,3u 10m,,159.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-22 08:05,2023-06-22 11:10,3u 5m,,234.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-22 15:25,2023-06-22 18:30,3u 5m,,154.99,10,1027
Luik,LGG,Malaga,AGP,2023-06-23 06:00,2023-06-23 10:50,4u 50m,,159.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-23 06:00,2023-06-23 09:05,3u 5m,,224.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-23 06:30,2023-06-23 09:35,3u 5m,,234.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-06-23 17:10,2023-06-23 20:20,3u 10m,,149.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-24 06:00,2023-06-24 09:05,3u 5m,,179.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-24 06:50,2023-06-24 10:00,3u 10m,,189.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-24 13:35,2023-06-24 16:40,3u 5m,,179.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-25 06:20,2023-06-25 09:25,3u 5m,,159.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-25 08:30,2023-06-25 11:35,3u 5m,,174.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-25 14:30,2023-06-25 17:40,3u 10m,,164.99,10,1071
Brussel,BRU,Palma de Mallorca,PMI,2023-06-19 06:15,2023-06-19 08:50,2u 35m,,179.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-06-20 06:20,2023-06-20 08:55,2u 35m,,139.99,10,1441
Brussel,BRU,Palma de Mallorca,PMI,2023-06-20 15:30,2023-06-20 18:05,2u 35m,,109.99,10,1417
Luik,LGG,Palma de Mallorca,PMI,2023-06-21 06:00,2023-06-21 08:30,2u 30m,,104.99,10,1431
Brussel,BRU,Palma de Mallorca,PMI,2023-06-21 06:00,2023-06-21 08:35,2u 35m,,159.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-06-22 15:45,2023-06-22 19:40,3u 55m,,159.99,10,1373
Brussel,BRU,Palma de Mallorca,PMI,2023-06-23 06:20,2023-06-23 08:55,2u 35m,,179.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-06-23 15:30,2023-06-23 18:05,2u 35m,,104.99,10,1451
Brussel,BRU,Palma de Mallorca,PMI,2023-06-24 06:15,2023-06-24 08:50,2u 35m,,159.99,10,1411
Luik,LGG,Palma de Mallorca,PMI,2023-06-25 06:00,2023-06-25 08:30,2u 30m,,104.99,10,1431
Brussel,BRU,Palma de Mallorca,PMI,2023-06-25 06:15,2023-06-25 08:50,2u 35m,,114.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-06-25 07:00,2023-06-25 09:35,2u 35m,,119.99,10,1441
Brugge-Oostende,OST,Tenerife,TFS,2023-06-19 06:00,2023-06-19 10:00,5u 0m,,219.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-06-19 06:10,2023-06-19 10:10,5u 0m,,249.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-06-20 06:05,2023-06-20 10:05,5u 0m,,224.99,10,1753
Luik,LGG,Tenerife,TFS,2023-06-21 12:30,2023-06-21 16:30,5u 0m,,219.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-06-21 13:10,2023-06-21 17:10,5u 0m,,214.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-06-21 14:05,2023-06-21 18:05,5u 0m,,224.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-06-22 13:00,2023-06-22 17:00,5u 0m,,224.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-06-22 13:50,2023-06-22 17:50,5u 0m,,214.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-06-23 06:05,2023-06-23 10:05,5u 0m,,224.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-06-23 13:35,2023-06-23 17:35,5u 0m,,209.99,10,1753
Brussel,BRU,Tenerife,TFS,2023-06-24 06:05,2023-06-24 10:05,5u 0m,,284.99,10,1751
Luik,LGG,Tenerife,TFS,2023-06-24 14:55,2023-06-24 18:55,5u 0m,,229.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-06-25 13:00,2023-06-25 17:00,5u 0m,,264.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-06-25 14:30,2023-06-25 18:30,5u 0m,,239.99,10,1753
Brussel,BRU,Brindisi,BDS,2023-06-20 15:15,2023-06-20 18:00,2u 45m,,164.99,10,3511
Brussel,BRU,Brindisi,BDS,2023-06-24 06:10,2023-06-24 08:55,2u 45m,,179.99,10,3511
Brussel,BRU,Napels,NAP,2023-06-19 06:00,2023-06-19 08:35,2u 35m,,229.99,10,3581
Brussel,BRU,Napels,NAP,2023-06-23 06:00,2023-06-23 08:35,2u 35m,,179.99,10,3581
Brussel,BRU,Palermo,PMO,2023-06-19 06:00,2023-06-19 10:20,4u 20m,,229.99,10,3581
Brussel,BRU,Palermo,PMO,2023-06-23 06:00,2023-06-23 10:20,4u 20m,,194.99,10,3581
Brussel,BRU,Faro,FAO,2023-06-22 06:00,2023-06-22 08:10,3u 10m,,189.99,10,1941
Brussel,BRU,Faro,FAO,2023-06-25 14:50,2023-06-25 17:05,3u 15m,,179.99,10,1941
Brussel,BRU,Kreta-Heraklion,HER,2023-06-19 06:15,2023-06-19 11:05,3u 50m,,199.99,10,2251
Brugge-Oostende,OST,Kreta-Heraklion,HER,2023-06-20 14:15,2023-06-20 20:50,5u 35m,,159.99,10,2185
Brussel,BRU,Kreta-Heraklion,HER,2023-06-21 06:10,2023-06-21 11:00,3u 50m,,179.99,10,2251
Luik,LGG,Kreta-Heraklion,HER,2023-06-22 06:00,2023-06-22 12:15,5u 15m,,159.99,10,2365
Brussel,BRU,Kreta-Heraklion,HER,2023-06-22 06:15,2023-06-22 11:10,3u 55m,,199.99,10,2251
Brussel,BRU,Kreta-Heraklion,HER,2023-06-23 06:20,2023-06-23 11:10,3u 50m,,209.99,10,2251
Brugge-Oostende,OST,Kreta-Heraklion,HER,2023-06-23 06:30,2023-06-23 11:30,4u 0m,,209.99,10,2281
Brussel,BRU,Kreta-Heraklion,HER,2023-06-24 06:10,2023-06-24 11:00,3u 50m,,229.99,10,2251
Luik,LGG,Kreta-Heraklion,HER,2023-06-25 12:45,2023-06-25 19:15,5u 30m,,229.99,10,2365
Brussel,BRU,Kreta-Heraklion,HER,2023-06-25 15:30,2023-06-25 20:20,3u 50m,,229.99,10,2253
Brussel,BRU,Rhodos,RHO,2023-06-20 06:00,2023-06-20 11:00,4u 0m,,259.99,10,2341
Brugge-Oostende,OST,Rhodos,RHO,2023-06-20 13:00,2023-06-20 18:10,4u 10m,,229.99,10,2371
Luik,LGG,Rhodos,RHO,2023-06-22 06:00,2023-06-22 10:35,3u 35m,,199.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-06-23 06:00,2023-06-23 11:00,4u 0m,,209.99,10,2341
Brussel,BRU,Rhodos,RHO,2023-06-24 14:15,2023-06-24 19:15,4u 0m,,229.99,10,2341
Brugge-Oostende,OST,Rhodos,RHO,2023-06-24 14:30,2023-06-24 19:40,4u 10m,,229.99,10,2371
Luik,LGG,Rhodos,RHO,2023-06-25 12:45,2023-06-25 17:35,3u 50m,,229.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-06-25 14:15,2023-06-25 19:15,4u 0m,,229.99,10,2341
Brussel,BRU,Corfu,CFU,2023-06-19 06:00,2023-06-19 10:05,3u 5m,,199.99,10,2191
Brussel,BRU,Corfu,CFU,2023-06-20 06:00,2023-06-20 12:10,5u 10m,,159.99,10,2161
Brussel,BRU,Corfu,CFU,2023-06-23 14:30,2023-06-23 20:35,5u 5m,,229.99,10,2161
Brussel,BRU,Corfu,CFU,2023-06-25 06:40,2023-06-25 10:45,3u 5m,,264.99,10,2191
Luik,LGG,Alicante,ALC,2023-06-26 06:00,2023-06-26 08:45,2u 45m,,159.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-26 06:05,2023-06-26 08:50,2u 45m,,154.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-27 06:00,2023-06-27 08:50,2u 50m,,164.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-27 06:15,2023-06-27 09:00,2u 45m,,149.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-27 07:30,2023-06-27 10:10,2u 40m,,174.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-06-28 06:00,2023-06-28 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-28 06:05,2023-06-28 08:50,2u 45m,,169.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-06-28 06:30,2023-06-28 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-06-28 06:30,2023-06-28 09:15,2u 45m,,169.99,10,1113
Brussel,BRU,Alicante,ALC,2023-06-29 06:05,2023-06-29 08:50,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-29 07:00,2023-06-29 09:50,2u 50m,,189.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-29 15:30,2023-06-29 18:10,2u 40m,,184.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-30 06:00,2023-06-30 08:45,2u 45m,,194.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-30 06:05,2023-06-30 08:50,2u 45m,,199.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-30 07:00,2023-06-30 09:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-30 16:05,2023-06-30 18:50,2u 45m,,229.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:50,2u 50m,,279.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:45,2u 45m,,249.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-01 06:30,2023-07-01 09:10,2u 40m,,234.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-02 06:00,2023-07-02 08:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-02 06:10,2023-07-02 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-02 08:30,2023-07-02 11:10,2u 40m,,249.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-02 18:25,2023-07-02 21:10,2u 45m,,194.99,10,1113
Brussel,BRU,Ibiza,IBZ,2023-06-26 08:35,2023-06-26 11:20,2u 45m,,109.99,10,1331
Brugge-Oostende,OST,Ibiza,IBZ,2023-06-26 16:30,2023-06-26 19:15,2u 45m,,114.99,10,1341
Brussel,BRU,Ibiza,IBZ,2023-06-27 15:30,2023-06-27 19:40,4u 10m,,129.99,10,1417
Brussel,BRU,Ibiza,IBZ,2023-06-29 06:05,2023-06-29 08:50,2u 45m,,159.99,10,1331
Antwerpen,ANR,Ibiza,IBZ,2023-06-30 06:35,2023-06-30 09:15,2u 40m,,299.99,10,1321
Brugge-Oostende,OST,Ibiza,IBZ,2023-06-30 15:30,2023-06-30 19:40,4u 10m,,179.99,10,1451
Brussel,BRU,Ibiza,IBZ,2023-07-01 16:00,2023-07-01 18:45,2u 45m,,214.99,10,1331
Brussel,BRU,Ibiza,IBZ,2023-07-02 17:00,2023-07-02 19:45,2u 45m,,169.99,10,1331
Luik,LGG,Malaga,AGP,2023-06-26 06:00,2023-06-26 10:50,4u 50m,,149.99,10,1161
Brussel,BRU,Malaga,AGP,2023-06-26 06:05,2023-06-26 09:10,3u 5m,,159.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-26 12:40,2023-06-26 15:45,3u 5m,,169.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-06-26 16:45,2023-06-26 19:55,3u 10m,,154.99,10,1071
Brussel,BRU,Malaga,AGP,2023-06-27 06:15,2023-06-27 09:20,3u 5m,,174.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-06-27 14:15,2023-06-27 17:20,3u 5m,,164.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-28 06:05,2023-06-28 09:10,3u 5m,,179.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-06-28 06:30,2023-06-28 09:40,3u 10m,,194.99,10,1071
Brugge-Oostende,OST,Malaga,AGP,2023-06-29 06:25,2023-06-29 09:35,3u 10m,,199.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-06-29 08:05,2023-06-29 11:10,3u 5m,,219.99,10,1001
Brussel,BRU,Malaga,AGP,2023-06-29 15:25,2023-06-29 18:30,3u 5m,,174.99,10,1027
Brussel,BRU,Malaga,AGP,2023-06-30 06:00,2023-06-30 09:05,3u 5m,,204.99,10,1011
Luik,LGG,Malaga,AGP,2023-06-30 06:00,2023-06-30 10:50,4u 50m,,189.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-06-30 08:00,2023-06-30 11:05,3u 5m,,204.99,10,1003
Brussel,BRU,Malaga,AGP,2023-06-30 16:00,2023-06-30 19:05,3u 5m,,204.99,10,1013
Brugge-Oostende,OST,Malaga,AGP,2023-06-30 17:10,2023-06-30 20:20,3u 10m,,289.99,10,1071
Brussel,BRU,Malaga,AGP,2023-07-01 06:00,2023-07-01 09:05,3u 5m,,274.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-07-01 06:50,2023-07-01 10:00,3u 10m,,289.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-07-01 13:20,2023-07-01 16:25,3u 5m,,239.99,10,1003
Brussel,BRU,Malaga,AGP,2023-07-02 06:20,2023-07-02 09:25,3u 5m,,204.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-07-02 08:00,2023-07-02 11:05,3u 5m,,254.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-07-02 14:30,2023-07-02 17:40,3u 10m,,289.99,10,1071
Brussel,BRU,Malaga,AGP,2023-07-02 15:25,2023-07-02 18:30,3u 5m,,199.99,10,1013
Brussel,BRU,Palma de Mallorca,PMI,2023-06-26 06:15,2023-06-26 08:50,2u 35m,,119.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-06-27 06:20,2023-06-27 08:55,2u 35m,,139.99,10,1441
Brussel,BRU,Palma de Mallorca,PMI,2023-06-27 15:30,2023-06-27 18:05,2u 35m,,124.99,10,1417
Luik,LGG,Palma de Mallorca,PMI,2023-06-28 06:00,2023-06-28 08:30,2u 30m,,129.99,10,1431
Brussel,BRU,Palma de Mallorca,PMI,2023-06-28 06:00,2023-06-28 08:35,2u 35m,,159.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-06-29 15:45,2023-06-29 19:40,3u 55m,,184.99,10,1373
Brussel,BRU,Palma de Mallorca,PMI,2023-06-30 06:20,2023-06-30 08:55,2u 35m,,179.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-06-30 15:30,2023-06-30 18:05,2u 35m,,189.99,10,1451
Brussel,BRU,Palma de Mallorca,PMI,2023-07-01 06:15,2023-07-01 08:50,2u 35m,,294.99,10,1411
Brussel,BRU,Palma de Mallorca,PMI,2023-07-01 06:20,2023-07-01 08:55,2u 35m,,194.99,10,1413
Luik,LGG,Palma de Mallorca,PMI,2023-07-02 06:00,2023-07-02 08:30,2u 30m,,189.99,10,1431
Brussel,BRU,Palma de Mallorca,PMI,2023-07-02 06:15,2023-07-02 08:50,2u 35m,,249.99,10,1411
Brugge-Oostende,OST,Palma de Mallorca,PMI,2023-07-02 07:00,2023-07-02 09:35,2u 35m,,254.99,10,1441
Antwerpen,ANR,Palma de Mallorca,PMI,2023-07-02 15:10,2023-07-02 17:45,2u 35m,,269.99,10,1401
Brugge-Oostende,OST,Tenerife,TFS,2023-06-26 06:00,2023-06-26 10:00,5u 0m,,244.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-06-26 06:10,2023-06-26 10:10,5u 0m,,264.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-06-27 06:05,2023-06-27 10:05,5u 0m,,244.99,10,1753
Luik,LGG,Tenerife,TFS,2023-06-28 12:30,2023-06-28 16:30,5u 0m,,244.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-06-28 13:10,2023-06-28 17:10,5u 0m,,249.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-06-28 14:05,2023-06-28 18:05,5u 0m,,254.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-06-29 13:00,2023-06-29 17:00,5u 0m,,279.99,10,1753
Brugge-Oostende,OST,Tenerife,TFS,2023-06-29 13:50,2023-06-29 17:50,5u 0m,,299.99,10,1801
Brussel,BRU,Tenerife,TFS,2023-06-30 06:05,2023-06-30 10:05,5u 0m,,359.99,10,1751
Antwerpen,ANR,Tenerife,TFS,2023-06-30 12:55,2023-06-30 16:55,5u 0m,,339.99,10,1821
Brussel,BRU,Tenerife,TFS,2023-06-30 13:35,2023-06-30 17:35,5u 0m,,279.99,10,1753
Brussel,BRU,Tenerife,TFS,2023-07-01 06:05,2023-07-01 10:05,5u 0m,,429.99,10,1751
Brussel,BRU,Tenerife,TFS,2023-07-01 12:55,2023-07-01 16:55,5u 0m,,319.99,10,1753
Luik,LGG,Tenerife,TFS,2023-07-01 14:55,2023-07-01 18:55,5u 0m,,279.99,10,1791
Brugge-Oostende,OST,Tenerife,TFS,2023-07-02 13:00,2023-07-02 17:00,5u 0m,,429.99,10,1811
Brussel,BRU,Tenerife,TFS,2023-07-02 14:30,2023-07-02 18:30,5u 0m,,299.99,10,1753
Brussel,BRU,Brindisi,BDS,2023-06-27 15:15,2023-06-27 18:00,2u 45m,,179.99,10,3511
Brussel,BRU,Brindisi,BDS,2023-07-01 06:30,2023-07-01 09:15,2u 45m,,209.99,10,3511
Brussel,BRU,Napels,NAP,2023-06-26 06:00,2023-06-26 08:35,2u 35m,,249.99,10,3581
Brussel,BRU,Napels,NAP,2023-06-30 06:00,2023-06-30 08:35,2u 35m,,259.99,10,3581
Brussel,BRU,Palermo,PMO,2023-06-26 06:00,2023-06-26 10:20,4u 20m,,249.99,10,3581
Brussel,BRU,Palermo,PMO,2023-06-30 06:00,2023-06-30 10:20,4u 20m,,349.99,10,3581
Brussel,BRU,Faro,FAO,2023-06-29 06:00,2023-06-29 08:10,3u 10m,,179.99,10,1941
Brussel,BRU,Faro,FAO,2023-07-01 06:15,2023-07-01 08:30,3u 15m,,199.99,10,1941
Brussel,BRU,Faro,FAO,2023-07-02 13:35,2023-07-02 15:50,3u 15m,,209.99,10,1941
Brussel,BRU,Kreta-Heraklion,HER,2023-06-26 06:15,2023-06-26 11:05,3u 50m,,229.99,10,2251
Brugge-Oostende,OST,Kreta-Heraklion,HER,2023-06-27 13:10,2023-06-27 19:45,5u 35m,,259.99,10,2185
Brussel,BRU,Kreta-Heraklion,HER,2023-06-28 06:10,2023-06-28 11:00,3u 50m,,259.99,10,2251
Luik,LGG,Kreta-Heraklion,HER,2023-06-29 06:00,2023-06-29 12:15,5u 15m,,279.99,10,2365
Brussel,BRU,Kreta-Heraklion,HER,2023-06-29 06:15,2023-06-29 11:10,3u 55m,,279.99,10,2251
Brussel,BRU,Kreta-Heraklion,HER,2023-06-30 06:20,2023-06-30 11:10,3u 50m,,279.99,10,2251
Brugge-Oostende,OST,Kreta-Heraklion,HER,2023-06-30 06:30,2023-06-30 11:30,4u 0m,,279.99,10,2281
Brussel,BRU,Kreta-Heraklion,HER,2023-07-01 06:25,2023-07-01 11:15,3u 50m,,409.99,10,2251
Luik,LGG,Kreta-Heraklion,HER,2023-07-02 12:45,2023-07-02 19:15,5u 30m,,279.99,10,2365
Antwerpen,ANR,Kreta-Heraklion,HER,2023-07-02 14:55,2023-07-02 19:30,3u 35m,,329.99,10,2267
Brussel,BRU,Kreta-Heraklion,HER,2023-07-02 15:30,2023-07-02 20:20,3u 50m,,279.99,10,2253
Brussel,BRU,Rhodos,RHO,2023-06-27 06:00,2023-06-27 11:00,4u 0m,,379.99,10,2341
Brugge-Oostende,OST,Rhodos,RHO,2023-06-27 13:00,2023-06-27 18:10,4u 10m,,259.99,10,2371
Luik,LGG,Rhodos,RHO,2023-06-29 06:00,2023-06-29 10:35,3u 35m,,279.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-06-30 06:00,2023-06-30 11:00,4u 0m,,379.99,10,2341
Brussel,BRU,Rhodos,RHO,2023-07-01 14:15,2023-07-01 19:15,4u 0m,,419.99,10,2341
Brugge-Oostende,OST,Rhodos,RHO,2023-07-01 14:30,2023-07-01 19:40,4u 10m,,339.99,10,2371
Luik,LGG,Rhodos,RHO,2023-07-02 12:45,2023-07-02 17:35,3u 50m,,279.99,10,2365
Brussel,BRU,Rhodos,RHO,2023-07-02 14:15,2023-07-02 19:15,4u 0m,,279.99,10,2341
Brussel,BRU,Corfu,CFU,2023-06-26 06:00,2023-06-26 10:05,3u 5m,,224.99,10,2191
Brussel,BRU,Corfu,CFU,2023-06-27 06:00,2023-06-27 12:10,5u 10m,,244.99,10,2161
Brussel,BRU,Corfu,CFU,2023-06-30 14:30,2023-06-30 20:35,5u 5m,,269.99,10,2161
Brussel,BRU,Corfu,CFU,2023-07-02 06:40,2023-07-02 10:45,3u 5m,,339.99,10,2191
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
