Departure Airport Name,Departure Airport Code,Arrival Airport Name,Arrival Airport Code,DepartureTime,ArrivalTime,Flight_duration,TotalStops,Price,AvailableSeats,FlightNumber
Brussel,BRU,Alicante,ALC,2023-06-30 06:05,2023-06-30 08:50,2u 45m,,199.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-30 07:00,2023-06-30 09:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-30 16:05,2023-06-30 18:50,2u 45m,,229.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:50,2u 50m,,279.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:45,2u 45m,,249.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-01 06:30,2023-07-01 09:10,2u 40m,,234.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-02 06:00,2023-07-02 08:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-02 06:10,2023-07-02 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-02 08:30,2023-07-02 11:10,2u 40m,,249.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-02 18:25,2023-07-02 21:10,2u 45m,,194.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brussel,BRU,Alicante,ALC,2023-06-29 06:05,2023-06-29 08:50,2u 45m,,179.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-29 07:00,2023-06-29 09:50,2u 50m,,189.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-06-29 15:30,2023-06-29 18:10,2u 40m,,189.99,10,1103
Luik,LGG,Alicante,ALC,2023-06-30 06:00,2023-06-30 08:45,2u 45m,,194.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-30 06:05,2023-06-30 08:50,2u 45m,,199.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-30 07:00,2023-06-30 09:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-30 16:05,2023-06-30 18:50,2u 45m,,229.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:50,2u 50m,,279.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:45,2u 45m,,249.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-01 06:30,2023-07-01 09:10,2u 40m,,234.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-02 06:00,2023-07-02 08:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-02 06:10,2023-07-02 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-02 08:30,2023-07-02 11:10,2u 40m,,249.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-02 18:25,2023-07-02 21:10,2u 45m,,194.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Luik,LGG,Alicante,ALC,2023-06-30 06:00,2023-06-30 08:45,2u 45m,,194.99,10,1161
Brussel,BRU,Alicante,ALC,2023-06-30 06:05,2023-06-30 08:50,2u 45m,,199.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-06-30 07:00,2023-06-30 09:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-06-30 16:05,2023-06-30 18:50,2u 45m,,229.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:45,2u 45m,,249.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:50,2u 50m,,279.99,10,1187
Antwerpen,ANR,Alicante,ALC,2023-07-01 06:30,2023-07-01 09:10,2u 40m,,234.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-02 06:00,2023-07-02 08:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-02 06:10,2023-07-02 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-02 08:30,2023-07-02 11:10,2u 40m,,249.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-02 18:25,2023-07-02 21:10,2u 45m,,194.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:50,2u 50m,,279.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-01 06:00,2023-07-01 08:45,2u 45m,,249.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-01 06:30,2023-07-01 09:10,2u 40m,,234.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-02 06:00,2023-07-02 08:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-02 06:10,2023-07-02 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-02 08:30,2023-07-02 11:10,2u 40m,,249.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-02 18:25,2023-07-02 21:10,2u 45m,,194.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-02 06:00,2023-07-02 08:50,2u 50m,,209.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-02 06:10,2023-07-02 08:55,2u 45m,,214.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-02 08:30,2023-07-02 11:10,2u 40m,,249.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-02 18:25,2023-07-02 21:10,2u 45m,,194.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Luik,LGG,Alicante,ALC,2023-07-03 06:00,2023-07-03 08:45,2u 45m,,174.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-03 06:05,2023-07-03 08:50,2u 45m,,229.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-09 06:00,2023-07-09 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-09 06:10,2023-07-09 08:55,2u 45m,,224.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-09 08:30,2023-07-09 11:10,2u 40m,,244.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-09 18:25,2023-07-09 21:10,2u 45m,,189.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-04 06:00,2023-07-04 08:50,2u 50m,,209.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-04 08:35,2023-07-04 11:15,2u 40m,,239.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-04 15:20,2023-07-04 18:05,2u 45m,,189.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-09 06:00,2023-07-09 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-09 06:10,2023-07-09 08:55,2u 45m,,224.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-09 08:30,2023-07-09 11:10,2u 40m,,244.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-09 18:25,2023-07-09 21:10,2u 45m,,189.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-10 06:00,2023-07-10 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-10 06:05,2023-07-10 08:50,2u 45m,,239.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-05 06:00,2023-07-05 08:50,2u 50m,,219.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-05 06:05,2023-07-05 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-05 06:30,2023-07-05 09:10,2u 40m,,189.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-05 13:15,2023-07-05 16:00,2u 45m,,184.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-09 06:00,2023-07-09 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-09 06:10,2023-07-09 08:55,2u 45m,,224.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-09 08:30,2023-07-09 11:10,2u 40m,,244.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-09 18:25,2023-07-09 21:10,2u 45m,,189.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-10 06:00,2023-07-10 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-10 06:05,2023-07-10 08:50,2u 45m,,239.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-11 06:00,2023-07-11 08:50,2u 50m,,179.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-11 08:35,2023-07-11 11:15,2u 40m,,199.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-11 15:20,2023-07-11 18:05,2u 45m,,174.99,10,1111
Brussel,BRU,Alicante,ALC,2023-07-06 06:05,2023-07-06 08:50,2u 45m,,184.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-06 06:30,2023-07-06 09:10,2u 40m,,189.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-06 07:00,2023-07-06 09:50,2u 50m,,189.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-09 06:00,2023-07-09 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-09 06:10,2023-07-09 08:55,2u 45m,,224.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-09 08:30,2023-07-09 11:10,2u 40m,,244.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-09 18:25,2023-07-09 21:10,2u 45m,,189.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-10 06:00,2023-07-10 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-10 06:05,2023-07-10 08:50,2u 45m,,239.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-11 06:00,2023-07-11 08:50,2u 50m,,179.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-11 08:35,2023-07-11 11:15,2u 40m,,199.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-11 15:20,2023-07-11 18:05,2u 45m,,174.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-12 06:00,2023-07-12 08:50,2u 50m,,209.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-12 06:05,2023-07-12 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-12 06:30,2023-07-12 09:10,2u 40m,,164.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-12 13:15,2023-07-12 16:00,2u 45m,,189.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-07 06:00,2023-07-07 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-07 06:05,2023-07-07 08:50,2u 45m,,209.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-07 07:00,2023-07-07 09:50,2u 50m,,189.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-07 16:05,2023-07-07 18:50,2u 45m,,199.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-09 06:00,2023-07-09 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-09 06:10,2023-07-09 08:55,2u 45m,,224.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-09 08:30,2023-07-09 11:10,2u 40m,,244.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-09 18:25,2023-07-09 21:10,2u 45m,,189.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-10 06:00,2023-07-10 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-10 06:05,2023-07-10 08:50,2u 45m,,239.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-11 06:00,2023-07-11 08:50,2u 50m,,179.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-11 08:35,2023-07-11 11:15,2u 40m,,199.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-11 15:20,2023-07-11 18:05,2u 45m,,174.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-12 06:00,2023-07-12 08:50,2u 50m,,209.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-12 06:05,2023-07-12 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-12 06:30,2023-07-12 09:10,2u 40m,,164.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-12 13:15,2023-07-12 16:00,2u 45m,,189.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-13 06:05,2023-07-13 08:50,2u 45m,,189.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-13 06:30,2023-07-13 09:10,2u 40m,,174.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-13 07:00,2023-07-13 09:50,2u 50m,,184.99,10,1171
Brugge-Oostende,OST,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:50,2u 50m,,244.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-08 06:00,2023-07-08 08:45,2u 45m,,244.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-08 06:30,2023-07-08 09:10,2u 40m,,224.99,10,1101
Brugge-Oostende,OST,Alicante,ALC,2023-07-09 06:00,2023-07-09 08:50,2u 50m,,204.99,10,1171
Brussel,BRU,Alicante,ALC,2023-07-09 06:10,2023-07-09 08:55,2u 45m,,224.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-09 08:30,2023-07-09 11:10,2u 40m,,244.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-09 18:25,2023-07-09 21:10,2u 45m,,189.99,10,1113
Luik,LGG,Alicante,ALC,2023-07-10 06:00,2023-07-10 08:45,2u 45m,,229.99,10,1161
Brussel,BRU,Alicante,ALC,2023-07-10 06:05,2023-07-10 08:50,2u 45m,,239.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-11 06:00,2023-07-11 08:50,2u 50m,,179.99,10,1171
Antwerpen,ANR,Alicante,ALC,2023-07-11 08:35,2023-07-11 11:15,2u 40m,,199.99,10,1103
Brussel,BRU,Alicante,ALC,2023-07-11 15:20,2023-07-11 18:05,2u 45m,,174.99,10,1111
Brugge-Oostende,OST,Alicante,ALC,2023-07-12 06:00,2023-07-12 08:50,2u 50m,,209.99,10,1187
Brussel,BRU,Alicante,ALC,2023-07-12 06:05,2023-07-12 08:50,2u 45m,,174.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-12 06:30,2023-07-12 09:10,2u 40m,,164.99,10,1101
Brussel,BRU,Alicante,ALC,2023-07-12 13:15,2023-07-12 16:00,2u 45m,,189.99,10,1113
Brussel,BRU,Alicante,ALC,2023-07-13 06:05,2023-07-13 08:50,2u 45m,,189.99,10,1111
Antwerpen,ANR,Alicante,ALC,2023-07-13 06:30,2023-07-13 09:10,2u 40m,,174.99,10,1103
Brugge-Oostende,OST,Alicante,ALC,2023-07-13 07:00,2023-07-13 09:50,2u 50m,,184.99,10,1171
Luik,LGG,Alicante,ALC,2023-07-14 06:00,2023-07-14 08:45,2u 45m,,199.99,10,1161
