originName, destinationName, dateOut, prijs, flightDuration, plaatsenOver, flightKey, flightNumber, timeOut, timeArrival
Brussels (Charleroi),Alicante,2023-08-13T00:00:00.000,113.09,02:25,-1,FR~9053~ ~~CRL~08/13/2023 15:00~ALC~08/13/2023 17:25~~,FR 9053,2023-08-13T15:00:00.000,2023-08-13T17:25:00.000
Brussels (Charleroi),Alicante,2023-08-14T00:00:00.000,102.29,02:25,-1,FR~3534~ ~~CRL~08/14/2023 16:55~ALC~08/14/2023 19:20~~,FR 3534,2023-08-14T16:55:00.000,2023-08-14T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-15T00:00:00.000,62.74,02:25,-1,FR~3534~ ~~CRL~08/15/2023 06:30~ALC~08/15/2023 08:55~~,FR 3534,2023-08-15T06:30:00.000,2023-08-15T08:55:00.000
Brussels (Charleroi),Alicante,2023-08-15T00:00:00.000,88.59,02:25,-1,FR~9053~ ~~CRL~08/15/2023 12:15~ALC~08/15/2023 14:40~~,FR 9053,2023-08-15T12:15:00.000,2023-08-15T14:40:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,84.49,02:25,-1,FR~3534~ ~~CRL~08/16/2023 10:00~ALC~08/16/2023 12:25~~,FR 3534,2023-08-16T10:00:00.000,2023-08-16T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,73.99,02:25,-1,FR~9053~ ~~CRL~08/16/2023 11:05~ALC~08/16/2023 13:30~~,FR 9053,2023-08-16T11:05:00.000,2023-08-16T13:30:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,75.29,02:25,-1,FR~6063~ ~~CRL~08/16/2023 21:55~ALC~08/17/2023 00:20~~,FR 6063,2023-08-16T21:55:00.000,2023-08-17T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-17T00:00:00.000,83.49,02:25,-1,FR~9053~ ~~CRL~08/17/2023 09:00~ALC~08/17/2023 11:25~~,FR 9053,2023-08-17T09:00:00.000,2023-08-17T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-17T00:00:00.000,66.49,02:25,-1,FR~3534~ ~~CRL~08/17/2023 15:05~ALC~08/17/2023 17:30~~,FR 3534,2023-08-17T15:05:00.000,2023-08-17T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-18T00:00:00.000,103.79,02:25,1,FR~3534~ ~~CRL~08/18/2023 09:45~ALC~08/18/2023 12:10~~,FR 3534,2023-08-18T09:45:00.000,2023-08-18T12:10:00.000
Brussels (Charleroi),Alicante,2023-08-18T00:00:00.000,62.74,02:25,1,FR~9053~ ~~CRL~08/18/2023 17:20~ALC~08/18/2023 19:45~~,FR 9053,2023-08-18T17:20:00.000,2023-08-18T19:45:00.000
Brussels (Charleroi),Alicante,2023-08-19T00:00:00.000,85.74,02:25,-1,FR~3534~ ~~CRL~08/19/2023 15:50~ALC~08/19/2023 18:15~~,FR 3534,2023-08-19T15:50:00.000,2023-08-19T18:15:00.000
Brussels (Charleroi),Alicante,2023-08-20T00:00:00.000,102.19,02:25,-1,FR~3534~ ~~CRL~08/20/2023 09:55~ALC~08/20/2023 12:20~~,FR 3534,2023-08-20T09:55:00.000,2023-08-20T12:20:00.000
Brussels (Charleroi),Alicante,2023-08-20T00:00:00.000,72.19,02:25,5,FR~9053~ ~~CRL~08/20/2023 15:00~ALC~08/20/2023 17:25~~,FR 9053,2023-08-20T15:00:00.000,2023-08-20T17:25:00.000
Brussels (Charleroi),Alicante,2023-08-21T00:00:00.000,62.39,02:25,-1,FR~3534~ ~~CRL~08/21/2023 16:55~ALC~08/21/2023 19:20~~,FR 3534,2023-08-21T16:55:00.000,2023-08-21T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-22T00:00:00.000,44.87,02:25,3,FR~3534~ ~~CRL~08/22/2023 06:30~ALC~08/22/2023 08:55~~,FR 3534,2023-08-22T06:30:00.000,2023-08-22T08:55:00.000
Brussels (Charleroi),Alicante,2023-08-22T00:00:00.000,49.27,02:25,-1,FR~9053~ ~~CRL~08/22/2023 12:15~ALC~08/22/2023 14:40~~,FR 9053,2023-08-22T12:15:00.000,2023-08-22T14:40:00.000
Brussels (Charleroi),Alicante,2023-08-23T00:00:00.000,43.57,02:25,-1,FR~3534~ ~~CRL~08/23/2023 10:00~ALC~08/23/2023 12:25~~,FR 3534,2023-08-23T10:00:00.000,2023-08-23T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-23T00:00:00.000,43.09,02:25,-1,FR~9053~ ~~CRL~08/23/2023 11:05~ALC~08/23/2023 13:30~~,FR 9053,2023-08-23T11:05:00.000,2023-08-23T13:30:00.000
Brussels (Charleroi),Alicante,2023-08-23T00:00:00.000,34.91,02:25,5,FR~6063~ ~~CRL~08/23/2023 21:55~ALC~08/24/2023 00:20~~,FR 6063,2023-08-23T21:55:00.000,2023-08-24T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-24T00:00:00.000,47.84,02:25,-1,FR~9053~ ~~CRL~08/24/2023 09:00~ALC~08/24/2023 11:25~~,FR 9053,2023-08-24T09:00:00.000,2023-08-24T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-24T00:00:00.000,36.83,02:25,1,FR~3534~ ~~CRL~08/24/2023 15:05~ALC~08/24/2023 17:30~~,FR 3534,2023-08-24T15:05:00.000,2023-08-24T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-25T00:00:00.000,72.19,02:25,2,FR~3534~ ~~CRL~08/25/2023 09:45~ALC~08/25/2023 12:10~~,FR 3534,2023-08-25T09:45:00.000,2023-08-25T12:10:00.000
Brussels (Charleroi),Alicante,2023-08-25T00:00:00.000,53.99,02:25,-1,FR~9053~ ~~CRL~08/25/2023 17:20~ALC~08/25/2023 19:45~~,FR 9053,2023-08-25T17:20:00.000,2023-08-25T19:45:00.000
Brussels (Charleroi),Alicante,2023-08-26T00:00:00.000,57.59,02:25,1,FR~3534~ ~~CRL~08/26/2023 15:50~ALC~08/26/2023 18:15~~,FR 3534,2023-08-26T15:50:00.000,2023-08-26T18:15:00.000
Brussels (Charleroi),Alicante,2023-08-27T00:00:00.000,51.64,02:25,-1,FR~3534~ ~~CRL~08/27/2023 09:55~ALC~08/27/2023 12:20~~,FR 3534,2023-08-27T09:55:00.000,2023-08-27T12:20:00.000
Brussels (Charleroi),Alicante,2023-08-27T00:00:00.000,74.29,02:25,-1,FR~9053~ ~~CRL~08/27/2023 15:00~ALC~08/27/2023 17:25~~,FR 9053,2023-08-27T15:00:00.000,2023-08-27T17:25:00.000
Brussels (Charleroi),Alicante,2023-08-28T00:00:00.000,56.49,02:25,-1,FR~3534~ ~~CRL~08/28/2023 16:55~ALC~08/28/2023 19:20~~,FR 3534,2023-08-28T16:55:00.000,2023-08-28T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-29T00:00:00.000,42.77,02:25,-1,FR~3534~ ~~CRL~08/29/2023 06:30~ALC~08/29/2023 08:55~~,FR 3534,2023-08-29T06:30:00.000,2023-08-29T08:55:00.000
Brussels (Charleroi),Alicante,2023-08-29T00:00:00.000,49.34,02:25,-1,FR~9053~ ~~CRL~08/29/2023 12:15~ALC~08/29/2023 14:40~~,FR 9053,2023-08-29T12:15:00.000,2023-08-29T14:40:00.000
Brussels (Charleroi),Alicante,2023-08-30T00:00:00.000,54.29,02:25,-1,FR~3534~ ~~CRL~08/30/2023 10:00~ALC~08/30/2023 12:25~~,FR 3534,2023-08-30T10:00:00.000,2023-08-30T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-30T00:00:00.000,48.79,02:25,-1,FR~9053~ ~~CRL~08/30/2023 11:05~ALC~08/30/2023 13:30~~,FR 9053,2023-08-30T11:05:00.000,2023-08-30T13:30:00.000
Brussels (Charleroi),Alicante,2023-08-30T00:00:00.000,52.59,02:25,-1,FR~6063~ ~~CRL~08/30/2023 21:55~ALC~08/31/2023 00:20~~,FR 6063,2023-08-30T21:55:00.000,2023-08-31T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-31T00:00:00.000,48.79,02:25,3,FR~9053~ ~~CRL~08/31/2023 09:00~ALC~08/31/2023 11:25~~,FR 9053,2023-08-31T09:00:00.000,2023-08-31T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-31T00:00:00.000,64.62,02:25,4,FR~3534~ ~~CRL~08/31/2023 15:05~ALC~08/31/2023 17:30~~,FR 3534,2023-08-31T15:05:00.000,2023-08-31T17:30:00.000
Brussels (Charleroi),Alicante,2023-09-01T00:00:00.000,77.09,02:25,-1,FR~3534~ ~~CRL~09/01/2023 09:45~ALC~09/01/2023 12:10~~,FR 3534,2023-09-01T09:45:00.000,2023-09-01T12:10:00.000
Brussels (Charleroi),Alicante,2023-09-01T00:00:00.000,78.99,02:25,-1,FR~9053~ ~~CRL~09/01/2023 17:20~ALC~09/01/2023 19:45~~,FR 9053,2023-09-01T17:20:00.000,2023-09-01T19:45:00.000
Brussels (Charleroi),Alicante,2023-09-02T00:00:00.000,87.99,02:25,1,FR~3534~ ~~CRL~09/02/2023 15:50~ALC~09/02/2023 18:15~~,FR 3534,2023-09-02T15:50:00.000,2023-09-02T18:15:00.000
Brussels (Charleroi),Alicante,2023-09-03T00:00:00.000,87.99,02:25,-1,FR~3534~ ~~CRL~09/03/2023 09:55~ALC~09/03/2023 12:20~~,FR 3534,2023-09-03T09:55:00.000,2023-09-03T12:20:00.000
Brussels (Charleroi),Alicante,2023-09-04T00:00:00.000,77.39,02:25,2,FR~3534~ ~~CRL~09/04/2023 16:55~ALC~09/04/2023 19:20~~,FR 3534,2023-09-04T16:55:00.000,2023-09-04T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-05T00:00:00.000,78.99,02:25,3,FR~3534~ ~~CRL~09/05/2023 06:30~ALC~09/05/2023 08:55~~,FR 3534,2023-09-05T06:30:00.000,2023-09-05T08:55:00.000
Brussels (Charleroi),Alicante,2023-09-05T00:00:00.000,76.39,02:25,1,FR~9053~ ~~CRL~09/05/2023 12:15~ALC~09/05/2023 14:40~~,FR 9053,2023-09-05T12:15:00.000,2023-09-05T14:40:00.000
Brussels (Charleroi),Alicante,2023-09-06T00:00:00.000,78.99,02:25,1,FR~3534~ ~~CRL~09/06/2023 10:00~ALC~09/06/2023 12:25~~,FR 3534,2023-09-06T10:00:00.000,2023-09-06T12:25:00.000
Brussels (Charleroi),Alicante,2023-09-06T00:00:00.000,62.12,02:25,5,FR~9053~ ~~CRL~09/06/2023 11:05~ALC~09/06/2023 13:30~~,FR 9053,2023-09-06T11:05:00.000,2023-09-06T13:30:00.000
Brussels (Charleroi),Alicante,2023-09-06T00:00:00.000,67.99,02:25,-1,FR~6063~ ~~CRL~09/06/2023 21:55~ALC~09/07/2023 00:20~~,FR 6063,2023-09-06T21:55:00.000,2023-09-07T00:20:00.000
Brussels (Charleroi),Alicante,2023-09-07T00:00:00.000,62.12,02:25,2,FR~9053~ ~~CRL~09/07/2023 09:00~ALC~09/07/2023 11:25~~,FR 9053,2023-09-07T09:00:00.000,2023-09-07T11:25:00.000
Brussels (Charleroi),Alicante,2023-09-07T00:00:00.000,58.99,02:25,-1,FR~3534~ ~~CRL~09/07/2023 15:05~ALC~09/07/2023 17:30~~,FR 3534,2023-09-07T15:05:00.000,2023-09-07T17:30:00.000
Brussels (Charleroi),Alicante,2023-09-08T00:00:00.000,82.74,02:25,-1,FR~3534~ ~~CRL~09/08/2023 09:45~ALC~09/08/2023 12:10~~,FR 3534,2023-09-08T09:45:00.000,2023-09-08T12:10:00.000
Brussels (Charleroi),Alicante,2023-09-08T00:00:00.000,67.12,02:25,5,FR~9053~ ~~CRL~09/08/2023 17:20~ALC~09/08/2023 19:45~~,FR 9053,2023-09-08T17:20:00.000,2023-09-08T19:45:00.000
Brussels (Charleroi),Alicante,2023-09-09T00:00:00.000,87.99,02:25,-1,FR~3534~ ~~CRL~09/09/2023 15:50~ALC~09/09/2023 18:15~~,FR 3534,2023-09-09T15:50:00.000,2023-09-09T18:15:00.000
Brussels (Charleroi),Alicante,2023-09-10T00:00:00.000,77.09,02:25,4,FR~3534~ ~~CRL~09/10/2023 09:55~ALC~09/10/2023 12:20~~,FR 3534,2023-09-10T09:55:00.000,2023-09-10T12:20:00.000
Brussels (Charleroi),Alicante,2023-09-11T00:00:00.000,65.87,02:25,4,FR~3534~ ~~CRL~09/11/2023 16:55~ALC~09/11/2023 19:20~~,FR 3534,2023-09-11T16:55:00.000,2023-09-11T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-12T00:00:00.000,62.12,02:25,-1,FR~3534~ ~~CRL~09/12/2023 06:30~ALC~09/12/2023 08:55~~,FR 3534,2023-09-12T06:30:00.000,2023-09-12T08:55:00.000
Brussels (Charleroi),Alicante,2023-09-12T00:00:00.000,67.12,02:25,2,FR~9053~ ~~CRL~09/12/2023 12:15~ALC~09/12/2023 14:40~~,FR 9053,2023-09-12T12:15:00.000,2023-09-12T14:40:00.000
Brussels (Charleroi),Alicante,2023-09-13T00:00:00.000,67.99,02:25,-1,FR~3534~ ~~CRL~09/13/2023 10:00~ALC~09/13/2023 12:25~~,FR 3534,2023-09-13T10:00:00.000,2023-09-13T12:25:00.000
Brussels (Charleroi),Alicante,2023-09-13T00:00:00.000,62.12,02:25,-1,FR~9053~ ~~CRL~09/13/2023 11:05~ALC~09/13/2023 13:30~~,FR 9053,2023-09-13T11:05:00.000,2023-09-13T13:30:00.000
Brussels (Charleroi),Alicante,2023-09-13T00:00:00.000,66.49,02:25,-1,FR~6063~ ~~CRL~09/13/2023 21:55~ALC~09/14/2023 00:20~~,FR 6063,2023-09-13T21:55:00.000,2023-09-14T00:20:00.000
Brussels (Charleroi),Alicante,2023-09-14T00:00:00.000,67.12,02:25,-1,FR~9053~ ~~CRL~09/14/2023 09:00~ALC~09/14/2023 11:25~~,FR 9053,2023-09-14T09:00:00.000,2023-09-14T11:25:00.000
Brussels (Charleroi),Alicante,2023-09-14T00:00:00.000,67.99,02:25,-1,FR~3534~ ~~CRL~09/14/2023 15:05~ALC~09/14/2023 17:30~~,FR 3534,2023-09-14T15:05:00.000,2023-09-14T17:30:00.000
Brussels (Charleroi),Alicante,2023-09-15T00:00:00.000,75.7,02:25,-1,FR~3534~ ~~CRL~09/15/2023 09:45~ALC~09/15/2023 12:10~~,FR 3534,2023-09-15T09:45:00.000,2023-09-15T12:10:00.000
Brussels (Charleroi),Alicante,2023-09-15T00:00:00.000,66.49,02:25,1,FR~9053~ ~~CRL~09/15/2023 17:20~ALC~09/15/2023 19:45~~,FR 9053,2023-09-15T17:20:00.000,2023-09-15T19:45:00.000
Brussels (Charleroi),Alicante,2023-09-16T00:00:00.000,72.49,02:25,2,FR~3534~ ~~CRL~09/16/2023 15:50~ALC~09/16/2023 18:15~~,FR 3534,2023-09-16T15:50:00.000,2023-09-16T18:15:00.000
Brussels (Charleroi),Alicante,2023-09-17T00:00:00.000,76.39,02:25,-1,FR~3534~ ~~CRL~09/17/2023 09:55~ALC~09/17/2023 12:20~~,FR 3534,2023-09-17T09:55:00.000,2023-09-17T12:20:00.000
Brussels (Charleroi),Alicante,2023-09-18T00:00:00.000,66.49,02:25,2,FR~3534~ ~~CRL~09/18/2023 16:55~ALC~09/18/2023 19:20~~,FR 3534,2023-09-18T16:55:00.000,2023-09-18T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-19T00:00:00.000,57.05,02:25,1,FR~3534~ ~~CRL~09/19/2023 06:30~ALC~09/19/2023 08:55~~,FR 3534,2023-09-19T06:30:00.000,2023-09-19T08:55:00.000
Brussels (Charleroi),Alicante,2023-09-19T00:00:00.000,58.14,02:25,4,FR~9053~ ~~CRL~09/19/2023 12:15~ALC~09/19/2023 14:40~~,FR 9053,2023-09-19T12:15:00.000,2023-09-19T14:40:00.000
Brussels (Charleroi),Alicante,2023-09-20T00:00:00.000,67.12,02:25,-1,FR~3534~ ~~CRL~09/20/2023 10:00~ALC~09/20/2023 12:25~~,FR 3534,2023-09-20T10:00:00.000,2023-09-20T12:25:00.000
Brussels (Charleroi),Alicante,2023-09-20T00:00:00.000,58.14,02:25,-1,FR~9053~ ~~CRL~09/20/2023 11:05~ALC~09/20/2023 13:30~~,FR 9053,2023-09-20T11:05:00.000,2023-09-20T13:30:00.000
Brussels (Charleroi),Alicante,2023-09-20T00:00:00.000,50.22,02:25,4,FR~6063~ ~~CRL~09/20/2023 21:55~ALC~09/21/2023 00:20~~,FR 6063,2023-09-20T21:55:00.000,2023-09-21T00:20:00.000
Brussels (Charleroi),Alicante,2023-09-21T00:00:00.000,71.49,02:25,1,FR~9053~ ~~CRL~09/21/2023 09:00~ALC~09/21/2023 11:25~~,FR 9053,2023-09-21T09:00:00.000,2023-09-21T11:25:00.000
Brussels (Charleroi),Alicante,2023-09-21T00:00:00.000,57.05,02:25,-1,FR~3534~ ~~CRL~09/21/2023 15:05~ALC~09/21/2023 17:30~~,FR 3534,2023-09-21T15:05:00.000,2023-09-21T17:30:00.000
Brussels (Charleroi),Alicante,2023-09-22T00:00:00.000,87.24,02:25,1,FR~3534~ ~~CRL~09/22/2023 09:45~ALC~09/22/2023 12:10~~,FR 3534,2023-09-22T09:45:00.000,2023-09-22T12:10:00.000
Brussels (Charleroi),Alicante,2023-09-22T00:00:00.000,76.39,02:25,1,FR~9053~ ~~CRL~09/22/2023 17:20~ALC~09/22/2023 19:45~~,FR 9053,2023-09-22T17:20:00.000,2023-09-22T19:45:00.000
Brussels (Charleroi),Alicante,2023-09-23T00:00:00.000,73.24,02:25,2,FR~3534~ ~~CRL~09/23/2023 15:50~ALC~09/23/2023 18:15~~,FR 3534,2023-09-23T15:50:00.000,2023-09-23T18:15:00.000
Brussels (Charleroi),Alicante,2023-09-24T00:00:00.000,77.09,02:25,-1,FR~3534~ ~~CRL~09/24/2023 09:55~ALC~09/24/2023 12:20~~,FR 3534,2023-09-24T09:55:00.000,2023-09-24T12:20:00.000
Brussels (Charleroi),Alicante,2023-09-25T00:00:00.000,66.49,02:25,2,FR~3534~ ~~CRL~09/25/2023 16:55~ALC~09/25/2023 19:20~~,FR 3534,2023-09-25T16:55:00.000,2023-09-25T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-26T00:00:00.000,34.59,02:25,1,FR~3534~ ~~CRL~09/26/2023 06:30~ALC~09/26/2023 08:55~~,FR 3534,2023-09-26T06:30:00.000,2023-09-26T08:55:00.000
Brussels (Charleroi),Alicante,2023-09-26T00:00:00.000,37.15,02:25,-1,FR~9053~ ~~CRL~09/26/2023 12:15~ALC~09/26/2023 14:40~~,FR 9053,2023-09-26T12:15:00.000,2023-09-26T14:40:00.000
Brussels (Charleroi),Alicante,2023-09-27T00:00:00.000,51.17,02:25,1,FR~3534~ ~~CRL~09/27/2023 10:00~ALC~09/27/2023 12:25~~,FR 3534,2023-09-27T10:00:00.000,2023-09-27T12:25:00.000
Brussels (Charleroi),Alicante,2023-09-27T00:00:00.000,44.99,02:25,5,FR~9053~ ~~CRL~09/27/2023 11:05~ALC~09/27/2023 13:30~~,FR 9053,2023-09-27T11:05:00.000,2023-09-27T13:30:00.000
Brussels (Charleroi),Alicante,2023-09-27T00:00:00.000,50.22,02:25,3,FR~6063~ ~~CRL~09/27/2023 21:55~ALC~09/28/2023 00:20~~,FR 6063,2023-09-27T21:55:00.000,2023-09-28T00:20:00.000
Brussels (Charleroi),Alicante,2023-09-28T00:00:00.000,67.99,02:25,-1,FR~9053~ ~~CRL~09/28/2023 09:00~ALC~09/28/2023 11:25~~,FR 9053,2023-09-28T09:00:00.000,2023-09-28T11:25:00.000
Brussels (Charleroi),Alicante,2023-09-28T00:00:00.000,44.99,02:25,1,FR~3534~ ~~CRL~09/28/2023 15:05~ALC~09/28/2023 17:30~~,FR 3534,2023-09-28T15:05:00.000,2023-09-28T17:30:00.000
Brussels (Charleroi),Alicante,2023-09-29T00:00:00.000,67.12,02:25,-1,FR~3534~ ~~CRL~09/29/2023 09:45~ALC~09/29/2023 12:10~~,FR 3534,2023-09-29T09:45:00.000,2023-09-29T12:10:00.000
Brussels (Charleroi),Alicante,2023-09-29T00:00:00.000,77.09,02:25,1,FR~9053~ ~~CRL~09/29/2023 17:20~ALC~09/29/2023 19:45~~,FR 9053,2023-09-29T17:20:00.000,2023-09-29T19:45:00.000
Brussels (Charleroi),Alicante,2023-09-30T00:00:00.000,87.99,02:25,3,FR~3534~ ~~CRL~09/30/2023 15:50~ALC~09/30/2023 18:15~~,FR 3534,2023-09-30T15:50:00.000,2023-09-30T18:15:00.000
Brussels (Charleroi),Alicante,2023-10-01T00:00:00.000,65.87,02:25,1,FR~3534~ ~~CRL~10/01/2023 09:55~ALC~10/01/2023 12:20~~,FR 3534,2023-10-01T09:55:00.000,2023-10-01T12:20:00.000
Brussels (Charleroi),Alicante,2023-10-01T00:00:00.000,76.39,02:25,2,FR~9053~ ~~CRL~10/01/2023 15:00~ALC~10/01/2023 17:25~~,FR 9053,2023-10-01T15:00:00.000,2023-10-01T17:25:00.000
Brussels (Charleroi),Ibiza,2023-03-31T00:00:00.000,220.27,02:25,1,FR~6456~ ~~CRL~03/31/2023 16:15~IBZ~03/31/2023 18:40~~,FR 6456,2023-03-31T16:15:00.000,2023-03-31T18:40:00.000
Brussels (Charleroi),Ibiza,2023-04-02T00:00:00.000,199.1,02:25,4,FR~6456~ ~~CRL~04/02/2023 07:30~IBZ~04/02/2023 09:55~~,FR 6456,2023-04-02T07:30:00.000,2023-04-02T09:55:00.000
Brussels (Charleroi),Ibiza,2023-04-04T00:00:00.000,199.1,02:25,4,FR~6456~ ~~CRL~04/04/2023 09:25~IBZ~04/04/2023 11:50~~,FR 6456,2023-04-04T09:25:00.000,2023-04-04T11:50:00.000
Brussels (Charleroi),Ibiza,2023-04-06T00:00:00.000,227.47,02:25,2,FR~6456~ ~~CRL~04/06/2023 10:20~IBZ~04/06/2023 12:45~~,FR 6456,2023-04-06T10:20:00.000,2023-04-06T12:45:00.000
Brussels (Charleroi),Ibiza,2023-04-07T00:00:00.000,59.14,02:25,2,FR~6456~ ~~CRL~04/07/2023 16:15~IBZ~04/07/2023 18:40~~,FR 6456,2023-04-07T16:15:00.000,2023-04-07T18:40:00.000
Brussels (Charleroi),Ibiza,2023-04-09T00:00:00.000,84.81,02:25,4,FR~6456~ ~~CRL~04/09/2023 07:30~IBZ~04/09/2023 09:55~~,FR 6456,2023-04-09T07:30:00.000,2023-04-09T09:55:00.000
Brussels (Charleroi),Ibiza,2023-04-11T00:00:00.000,24.99,02:25,-1,FR~6456~ ~~CRL~04/11/2023 09:25~IBZ~04/11/2023 11:50~~,FR 6456,2023-04-11T09:25:00.000,2023-04-11T11:50:00.000
Brussels (Charleroi),Ibiza,2023-04-13T00:00:00.000,24.99,02:25,-1,FR~6456~ ~~CRL~04/13/2023 10:20~IBZ~04/13/2023 12:45~~,FR 6456,2023-04-13T10:20:00.000,2023-04-13T12:45:00.000
Brussels (Charleroi),Ibiza,2023-04-14T00:00:00.000,32.71,02:25,5,FR~6456~ ~~CRL~04/14/2023 16:15~IBZ~04/14/2023 18:40~~,FR 6456,2023-04-14T16:15:00.000,2023-04-14T18:40:00.000
Brussels (Charleroi),Ibiza,2023-04-16T00:00:00.000,63.31,02:25,-1,FR~6456~ ~~CRL~04/16/2023 07:30~IBZ~04/16/2023 09:55~~,FR 6456,2023-04-16T07:30:00.000,2023-04-16T09:55:00.000
Brussels (Charleroi),Ibiza,2023-04-18T00:00:00.000,33.54,02:25,-1,FR~6456~ ~~CRL~04/18/2023 09:25~IBZ~04/18/2023 11:50~~,FR 6456,2023-04-18T09:25:00.000,2023-04-18T11:50:00.000
Brussels (Charleroi),Ibiza,2023-04-20T00:00:00.000,73.21,02:25,5,FR~6456~ ~~CRL~04/20/2023 10:20~IBZ~04/20/2023 12:45~~,FR 6456,2023-04-20T10:20:00.000,2023-04-20T12:45:00.000
Brussels (Charleroi),Ibiza,2023-04-21T00:00:00.000,128.33,02:25,4,FR~6456~ ~~CRL~04/21/2023 16:15~IBZ~04/21/2023 18:40~~,FR 6456,2023-04-21T16:15:00.000,2023-04-21T18:40:00.000
Brussels (Charleroi),Ibiza,2023-04-23T00:00:00.000,96.2,02:25,3,FR~6456~ ~~CRL~04/23/2023 07:30~IBZ~04/23/2023 09:55~~,FR 6456,2023-04-23T07:30:00.000,2023-04-23T09:55:00.000
Brussels (Charleroi),Ibiza,2023-04-25T00:00:00.000,110.61,02:25,-1,FR~6456~ ~~CRL~04/25/2023 09:25~IBZ~04/25/2023 11:50~~,FR 6456,2023-04-25T09:25:00.000,2023-04-25T11:50:00.000
Brussels (Charleroi),Ibiza,2023-04-27T00:00:00.000,129.38,02:25,-1,FR~6456~ ~~CRL~04/27/2023 10:20~IBZ~04/27/2023 12:45~~,FR 6456,2023-04-27T10:20:00.000,2023-04-27T12:45:00.000
Brussels (Charleroi),Ibiza,2023-04-28T00:00:00.000,130.38,02:25,-1,FR~6456~ ~~CRL~04/28/2023 16:15~IBZ~04/28/2023 18:40~~,FR 6456,2023-04-28T16:15:00.000,2023-04-28T18:40:00.000
Brussels (Charleroi),Ibiza,2023-04-30T00:00:00.000,161.84,02:25,-1,FR~6456~ ~~CRL~04/30/2023 07:30~IBZ~04/30/2023 09:55~~,FR 6456,2023-04-30T07:30:00.000,2023-04-30T09:55:00.000
Brussels (Charleroi),Ibiza,2023-05-02T00:00:00.000,108.07,02:25,1,FR~6456~ ~~CRL~05/02/2023 09:25~IBZ~05/02/2023 11:50~~,FR 6456,2023-05-02T09:25:00.000,2023-05-02T11:50:00.000
Brussels (Charleroi),Ibiza,2023-05-04T00:00:00.000,119.09,02:25,2,FR~6456~ ~~CRL~05/04/2023 10:20~IBZ~05/04/2023 12:45~~,FR 6456,2023-05-04T10:20:00.000,2023-05-04T12:45:00.000
Brussels (Charleroi),Ibiza,2023-05-05T00:00:00.000,51.42,02:25,-1,FR~6456~ ~~CRL~05/05/2023 16:15~IBZ~05/05/2023 18:40~~,FR 6456,2023-05-05T16:15:00.000,2023-05-05T18:40:00.000
Brussels (Charleroi),Ibiza,2023-05-07T00:00:00.000,69.48,02:25,1,FR~6456~ ~~CRL~05/07/2023 07:30~IBZ~05/07/2023 09:55~~,FR 6456,2023-05-07T07:30:00.000,2023-05-07T09:55:00.000
Brussels (Charleroi),Ibiza,2023-05-09T00:00:00.000,101.07,02:25,-1,FR~6456~ ~~CRL~05/09/2023 09:25~IBZ~05/09/2023 11:50~~,FR 6456,2023-05-09T09:25:00.000,2023-05-09T11:50:00.000
Brussels (Charleroi),Ibiza,2023-05-11T00:00:00.000,88.35,02:25,-1,FR~6456~ ~~CRL~05/11/2023 10:20~IBZ~05/11/2023 12:45~~,FR 6456,2023-05-11T10:20:00.000,2023-05-11T12:45:00.000
Brussels (Charleroi),Ibiza,2023-05-12T00:00:00.000,111.5,02:25,-1,FR~6456~ ~~CRL~05/12/2023 16:15~IBZ~05/12/2023 18:40~~,FR 6456,2023-05-12T16:15:00.000,2023-05-12T18:40:00.000
Brussels (Charleroi),Ibiza,2023-05-14T00:00:00.000,123.6,02:25,2,FR~6456~ ~~CRL~05/14/2023 07:30~IBZ~05/14/2023 09:55~~,FR 6456,2023-05-14T07:30:00.000,2023-05-14T09:55:00.000
Brussels (Charleroi),Ibiza,2023-05-16T00:00:00.000,167.97,02:25,-1,FR~6456~ ~~CRL~05/16/2023 09:25~IBZ~05/16/2023 11:50~~,FR 6456,2023-05-16T09:25:00.000,2023-05-16T11:50:00.000
Brussels (Charleroi),Ibiza,2023-05-18T00:00:00.000,329.22,02:25,-1,FR~6456~ ~~CRL~05/18/2023 10:20~IBZ~05/18/2023 12:45~~,FR 6456,2023-05-18T10:20:00.000,2023-05-18T12:45:00.000
