flight_id;from_airport;to_airport;departure_date_time;arrival_date_time;marketing_airline_name;flight_number;price;link
BRUFAO20230612HV9007;BRU;FAO;2023-06-12T15:40:00;2023-06-12T17:35:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230615HV9007;BRU;FAO;2023-06-15T16:45:00;2023-06-15T18:40:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230616HV9007;BRU;FAO;2023-06-16T07:15:00;2023-06-16T09:10:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=16&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230618HV9007;BRU;FAO;2023-06-18T07:10:00;2023-06-18T09:05:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230619HV9007;BRU;FAO;2023-06-19T15:40:00;2023-06-19T17:35:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=19&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230622HV9007;BRU;FAO;2023-06-22T16:45:00;2023-06-22T18:40:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230623HV9007;BRU;FAO;2023-06-23T07:15:00;2023-06-23T09:10:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=23&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230625HV9007;BRU;FAO;2023-06-25T07:10:00;2023-06-25T09:05:00;HV;9007;215.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230626HV9007;BRU;FAO;2023-06-26T15:40:00;2023-06-26T17:35:00;HV;9007;255.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230629HV9007;BRU;FAO;2023-06-29T07:40:00;2023-06-29T09:35:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230630HV9007;BRU;FAO;2023-06-30T07:10:00;2023-06-30T09:05:00;HV;9007;148.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=30&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230701HV9011;BRU;FAO;2023-07-01T17:05:00;2023-07-01T19:00:00;HV;9011;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230702HV9007;BRU;FAO;2023-07-02T07:30:00;2023-07-02T09:25:00;HV;9007;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=2&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230703HV9021;BRU;FAO;2023-07-03T07:15:00;2023-07-03T09:10:00;HV;9021;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=3&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230704HV9007;BRU;FAO;2023-07-04T07:20:00;2023-07-04T09:15:00;HV;9007;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230706HV9007;BRU;FAO;2023-07-06T07:40:00;2023-07-06T09:35:00;HV;9007;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=6&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230707HV9007;BRU;FAO;2023-07-07T07:10:00;2023-07-07T09:05:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=7&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230708HV9011;BRU;FAO;2023-07-08T17:05:00;2023-07-08T19:00:00;HV;9011;249.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230709HV9007;BRU;FAO;2023-07-09T07:30:00;2023-07-09T09:25:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=9&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230711HV9007;BRU;FAO;2023-07-11T07:20:00;2023-07-11T09:15:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230713HV9007;BRU;FAO;2023-07-13T07:40:00;2023-07-13T09:35:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=13&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230714HV9007;BRU;FAO;2023-07-14T07:10:00;2023-07-14T09:05:00;HV;9007;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=14&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230715HV9011;BRU;FAO;2023-07-15T17:05:00;2023-07-15T19:00:00;HV;9011;281.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230716HV9007;BRU;FAO;2023-07-16T07:30:00;2023-07-16T09:25:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=16&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230717HV9021;BRU;FAO;2023-07-17T07:15:00;2023-07-17T09:10:00;HV;9021;249.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=17&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230718HV9007;BRU;FAO;2023-07-18T07:20:00;2023-07-18T09:15:00;HV;9007;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230720HV9007;BRU;FAO;2023-07-20T07:40:00;2023-07-20T09:35:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=20&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230721HV9007;BRU;FAO;2023-07-21T07:10:00;2023-07-21T09:05:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=21&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230722HV9011;BRU;FAO;2023-07-22T17:05:00;2023-07-22T19:00:00;HV;9011;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230723HV9007;BRU;FAO;2023-07-23T07:30:00;2023-07-23T09:25:00;HV;9007;234.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=23&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230724HV9021;BRU;FAO;2023-07-24T07:15:00;2023-07-24T09:10:00;HV;9021;281.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=24&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230725HV9007;BRU;FAO;2023-07-25T07:20:00;2023-07-25T09:15:00;HV;9007;176.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230727HV9007;BRU;FAO;2023-07-27T07:40:00;2023-07-27T09:35:00;HV;9007;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=27&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230728HV9007;BRU;FAO;2023-07-28T07:10:00;2023-07-28T09:05:00;HV;9007;189.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230729HV9011;BRU;FAO;2023-07-29T17:05:00;2023-07-29T19:00:00;HV;9011;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230730HV9007;BRU;FAO;2023-07-30T07:30:00;2023-07-30T09:25:00;HV;9007;219.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=30&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230731HV9021;BRU;FAO;2023-07-31T07:15:00;2023-07-31T09:10:00;HV;9021;204.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=31&om=7&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230801HV9007;BRU;FAO;2023-08-01T07:20:00;2023-08-01T09:15:00;HV;9007;233.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230803HV9007;BRU;FAO;2023-08-03T07:40:00;2023-08-03T09:35:00;HV;9007;165.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=3&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230804HV9007;BRU;FAO;2023-08-04T07:10:00;2023-08-04T09:05:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230805HV9011;BRU;FAO;2023-08-05T17:05:00;2023-08-05T19:00:00;HV;9011;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=5&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230806HV9007;BRU;FAO;2023-08-06T07:30:00;2023-08-06T09:25:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=6&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230807HV9021;BRU;FAO;2023-08-07T07:15:00;2023-08-07T09:10:00;HV;9021;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=7&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230808HV9007;BRU;FAO;2023-08-08T07:20:00;2023-08-08T09:15:00;HV;9007;165.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230810HV9007;BRU;FAO;2023-08-10T07:40:00;2023-08-10T09:35:00;HV;9007;149.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=10&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230811HV9007;BRU;FAO;2023-08-11T07:10:00;2023-08-11T09:05:00;HV;9007;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230812HV9011;BRU;FAO;2023-08-12T17:05:00;2023-08-12T19:00:00;HV;9011;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230813HV9007;BRU;FAO;2023-08-13T07:30:00;2023-08-13T09:25:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=13&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230814HV9021;BRU;FAO;2023-08-14T07:15:00;2023-08-14T09:10:00;HV;9021;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=14&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230815HV9007;BRU;FAO;2023-08-15T07:20:00;2023-08-15T09:15:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230817HV9007;BRU;FAO;2023-08-17T07:40:00;2023-08-17T09:35:00;HV;9007;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=17&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230818HV9007;BRU;FAO;2023-08-18T07:10:00;2023-08-18T09:05:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230819HV9011;BRU;FAO;2023-08-19T17:05:00;2023-08-19T19:00:00;HV;9011;68.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=19&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230820HV9007;BRU;FAO;2023-08-20T07:30:00;2023-08-20T09:25:00;HV;9007;68.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=20&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230821HV9021;BRU;FAO;2023-08-21T07:15:00;2023-08-21T09:10:00;HV;9021;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=21&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230822HV9007;BRU;FAO;2023-08-22T07:20:00;2023-08-22T09:15:00;HV;9007;49.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230824HV9007;BRU;FAO;2023-08-24T07:40:00;2023-08-24T09:35:00;HV;9007;61.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=24&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230825HV9007;BRU;FAO;2023-08-25T07:10:00;2023-08-25T09:05:00;HV;9007;49.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230826HV9011;BRU;FAO;2023-08-26T17:05:00;2023-08-26T19:00:00;HV;9011;44.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230827HV9007;BRU;FAO;2023-08-27T07:30:00;2023-08-27T09:25:00;HV;9007;54.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=27&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230828HV9007;BRU;FAO;2023-08-28T15:40:00;2023-08-28T17:35:00;HV;9007;54.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230829HV9007;BRU;FAO;2023-08-29T07:30:00;2023-08-29T09:25:00;HV;9007;49.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230831HV9007;BRU;FAO;2023-08-31T16:45:00;2023-08-31T18:40:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=31&om=8&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230901HV9007;BRU;FAO;2023-09-01T07:15:00;2023-09-01T09:10:00;HV;9007;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230903HV9007;BRU;FAO;2023-09-03T07:25:00;2023-09-03T09:20:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=3&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230904HV9007;BRU;FAO;2023-09-04T15:40:00;2023-09-04T17:35:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=4&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230905HV9007;BRU;FAO;2023-09-05T07:30:00;2023-09-05T09:25:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=5&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230907HV9007;BRU;FAO;2023-09-07T16:45:00;2023-09-07T18:40:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=7&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230908HV9007;BRU;FAO;2023-09-08T07:15:00;2023-09-08T09:10:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=8&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230910HV9007;BRU;FAO;2023-09-10T07:25:00;2023-09-10T09:20:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=10&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230911HV9007;BRU;FAO;2023-09-11T15:40:00;2023-09-11T17:35:00;HV;9007;135.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=11&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230912HV9007;BRU;FAO;2023-09-12T07:30:00;2023-09-12T09:25:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=12&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230914HV9007;BRU;FAO;2023-09-14T16:45:00;2023-09-14T18:40:00;HV;9007;109.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=14&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230915HV9007;BRU;FAO;2023-09-15T07:15:00;2023-09-15T09:10:00;HV;9007;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=15&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230917HV9007;BRU;FAO;2023-09-17T07:25:00;2023-09-17T09:20:00;HV;9007;122.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=17&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230918HV9007;BRU;FAO;2023-09-18T15:40:00;2023-09-18T17:35:00;HV;9007;78.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=18&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230919HV9007;BRU;FAO;2023-09-19T07:30:00;2023-09-19T09:25:00;HV;9007;68.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=19&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230921HV9007;BRU;FAO;2023-09-21T16:45:00;2023-09-21T18:40:00;HV;9007;61.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=21&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230922HV9007;BRU;FAO;2023-09-22T07:15:00;2023-09-22T09:10:00;HV;9007;97.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=22&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230924HV9007;BRU;FAO;2023-09-24T07:25:00;2023-09-24T09:20:00;HV;9007;87.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=24&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230925HV9007;BRU;FAO;2023-09-25T15:40:00;2023-09-25T17:35:00;HV;9007;68.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=25&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230926HV9007;BRU;FAO;2023-09-26T07:30:00;2023-09-26T09:25:00;HV;9007;54.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=26&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230928HV9007;BRU;FAO;2023-09-28T16:45:00;2023-09-28T18:40:00;HV;9007;61.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=28&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20230929HV9007;BRU;FAO;2023-09-29T07:15:00;2023-09-29T09:10:00;HV;9007;54.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=29&om=9&oy=2023&utm_source=API&utm_medium=Public
BRUFAO20231001HV9007;BRU;FAO;2023-10-01T07:25:00;2023-10-01T09:20:00;HV;9007;180.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=FAO&ap=1&cp=0&od=1&om=10&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230509HV9211;BRU;HER;2023-05-09T07:10:00;2023-05-09T11:35:00;HV;9211;225.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=9&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230513HV9209;BRU;HER;2023-05-13T06:35:00;2023-05-13T11:00:00;HV;9209;225.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=13&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230516HV9211;BRU;HER;2023-05-16T07:10:00;2023-05-16T11:35:00;HV;9211;207.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=16&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230520HV9209;BRU;HER;2023-05-20T06:35:00;2023-05-20T11:00:00;HV;9209;117.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=20&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230523HV9211;BRU;HER;2023-05-23T07:10:00;2023-05-23T11:35:00;HV;9211;131.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=23&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230527HV9209;BRU;HER;2023-05-27T06:35:00;2023-05-27T11:00:00;HV;9209;175.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=27&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230530HV9211;BRU;HER;2023-05-30T07:10:00;2023-05-30T11:35:00;HV;9211;207.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=30&om=5&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230603HV9209;BRU;HER;2023-06-03T06:35:00;2023-06-03T11:00:00;HV;9209;146.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=3&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230606HV9211;BRU;HER;2023-06-06T07:10:00;2023-06-06T11:35:00;HV;9211;146.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=6&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230610HV9209;BRU;HER;2023-06-10T06:35:00;2023-06-10T11:00:00;HV;9209;146.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=10&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230613HV9211;BRU;HER;2023-06-13T07:10:00;2023-06-13T11:35:00;HV;9211;117.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=13&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230617HV9209;BRU;HER;2023-06-17T06:35:00;2023-06-17T11:00:00;HV;9209;146.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=17&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230620HV9211;BRU;HER;2023-06-20T07:10:00;2023-06-20T11:35:00;HV;9211;117.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=20&om=6&oy=2023&utm_source=API&utm_medium=Public
BRUHER20230624HV9209;BRU;HER;2023-06-24T06:35:00;2023-06-24T11:00:00;HV;9209;175.0;https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=HER&ap=1&cp=0&od=24&om=6&oy=2023&utm_source=API&utm_medium=Public
